Income_Group,Income_Type,Population_Type,Description,Income_Measure,Value_Type,Value,Population
19,Income Quantiles,Household,Single without children,AHC Disposable Income,AHC Disposable Income,S,S
20,Income Quantiles,Household,Single without children,AHC Disposable Income,AHC Disposable Income,356000,5000
1,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,-12000,12000
2,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,17000,5000
3,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,24000,5000
4,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,30000,6000
5,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,35000,7000
6,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,41000,11000
7,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,46000,17000
8,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,52000,17000
9,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,59000,24000
10,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,66000,20000
11,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,75000,25000
12,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,83000,26000
13,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,93000,27000
14,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,102000,29000
15,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,114000,24000
16,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,127000,23000
17,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,143000,19000
18,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,164000,21000
19,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,200000,20000
20,Income Quantiles,Household,Couple with children,AHC Disposable Income,AHC Disposable Income,353000,21000
1,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,-11000,15000
2,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,17000,9000
3,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,24000,8000
4,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,29000,14000
5,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,36000,28000
6,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,41000,35000
7,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,46000,31000
8,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,52000,28000
9,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,59000,26000
10,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,66000,32000
11,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,75000,31000
12,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,83000,35000
13,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,92000,33000
14,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,102000,32000
15,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,114000,34000
16,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,127000,29000
17,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,144000,30000
18,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,163000,25000
19,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,201000,24000
20,Income Quantiles,Household,Couple without children,AHC Disposable Income,AHC Disposable Income,349000,29000
1,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,S,S
2,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,S,S
3,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,S,S
4,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,S,S
5,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,S,S
6,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,S,S
7,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,S,S
8,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,53000,6000
9,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,59000,6000
10,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,67000,9000
11,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,74000,9000
12,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,83000,9000
13,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,93000,10000
14,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,103000,11000
15,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,114000,14000
16,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,127000,16000
17,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,143000,16000
18,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,165000,18000
19,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,201000,19000
20,Income Quantiles,Household,Multiple families with children,AHC Disposable Income,AHC Disposable Income,313000,16000
1,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,-11000,8000
2,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,17000,6000
3,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,24000,4000
4,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,29000,6000
5,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,35000,12000
6,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,41000,11000
7,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,46000,13000
8,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,52000,15000
9,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,59000,16000
10,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,66000,18000
11,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,75000,19000
12,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,83000,21000
13,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,92000,21000
14,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,103000,21000
15,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,114000,22000
16,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,128000,24000
17,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,144000,30000
18,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,165000,34000
19,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,197000,34000
20,Income Quantiles,Household,Multiple families without children,AHC Disposable Income,AHC Disposable Income,297000,28000
1,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,-12000,18000
2,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,18000,12000
3,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,24000,15000
4,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,29000,19000
5,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,35000,24000
6,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,41000,25000
7,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,46000,29000
8,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,52000,31000
9,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,59000,35000
10,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,66000,32000
11,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,75000,36000
12,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,83000,36000
13,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,93000,38000
14,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,102000,41000
15,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,114000,39000
16,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,127000,40000
17,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,143000,35000
18,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,165000,38000
19,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,200000,40000
20,Income Quantiles,Household,With children,AHC Disposable Income,AHC Disposable Income,339000,38000
1,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,-4000,82000
2,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,17000,89000
3,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,24000,85000
4,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,29000,81000
5,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,35000,76000
6,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,41000,75000
7,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,46000,71000
8,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,52000,69000
9,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,59000,66000
10,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,66000,68000
11,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,75000,64000
12,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,83000,64000
13,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,92000,62000
14,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,103000,59000
15,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,114000,61000
16,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,127000,60000
17,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,144000,65000
18,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,164000,62000
19,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,199000,60000
20,Income Quantiles,Household,Without children,AHC Disposable Income,AHC Disposable Income,326000,62000
1,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,5000,27000
2,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,17000,48000
3,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,24000,23000
4,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,29000,23000
5,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,35000,29000
6,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,41000,24000
7,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,46000,24000
8,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,52000,21000
9,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,59000,17000
10,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,66000,21000
11,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,74000,14000
12,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,84000,14000
13,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,92000,14000
14,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,102000,14000
15,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,114000,14000
16,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,127000,12000
17,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,143000,12000
18,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,164000,15000
19,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,197000,14000
20,Income Quantiles,Household,Core Benefit recipients,AHC Disposable Income,AHC Disposable Income,279000,10000
1,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,-9000,74000
2,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,18000,52000
3,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,24000,77000
4,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,29000,77000
5,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,35000,71000
6,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,41000,77000
7,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,46000,76000
8,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,52000,79000
9,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,59000,83000
10,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,66000,80000
11,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,75000,86000
12,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,83000,87000
13,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,93000,86000
14,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,103000,86000
15,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,114000,86000
16,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,127000,88000
17,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,144000,88000
18,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,164000,85000
19,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,200000,86000
20,Income Quantiles,Household,Core Benefit non-recipients,AHC Disposable Income,AHC Disposable Income,337000,90000
1,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,-12000,16000
2,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,18000,11000
3,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,24000,14000
4,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,29000,18000
5,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,35000,23000
6,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,41000,23000
7,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,46000,26000
8,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,52000,26000
9,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,59000,26000
10,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,66000,21000
11,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,75000,19000
12,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,83000,15000
13,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,93000,14000
14,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,102000,14000
15,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,114000,15000
16,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,127000,10000
17,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,143000,8000
18,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,164000,12000
19,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,202000,12000
20,Income Quantiles,Household,Working for Families recipients,AHC Disposable Income,AHC Disposable Income,305000,8000
1,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,-4000,84000
2,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,17000,89000
3,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,24000,86000
4,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,29000,82000
5,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,35000,77000
6,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,41000,77000
7,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,46000,74000
8,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,52000,74000
9,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,59000,74000
10,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,66000,79000
11,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,75000,81000
12,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,83000,85000
13,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,92000,86000
14,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,103000,86000
15,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,114000,85000
16,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,127000,91000
17,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,144000,92000
18,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,164000,88000
19,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,199000,88000
20,Income Quantiles,Household,Working for Families non-recipients,AHC Disposable Income,AHC Disposable Income,333000,92000
1,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,-12000,15000
2,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,18000,11000
3,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,24000,13000
4,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,29000,17000
5,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,35000,21000
6,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,41000,19000
7,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,46000,20000
8,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,52000,20000
9,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,59000,19000
10,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,66000,14000
11,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,74000,12000
12,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,83000,8000
13,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,92000,9000
14,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,102000,7000
15,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,113000,8000
16,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,127000,5000
17,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,142000,5000
18,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,164000,8000
19,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,202000,7000
20,Income Quantiles,Household,Family Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,284000,4000
1,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,-9000,12000
2,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,17000,5000
3,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,24000,4000
4,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,30000,9000
5,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,35000,12000
6,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,40000,13000
7,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,46000,15000
8,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,52000,16000
9,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,59000,18000
10,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,66000,13000
11,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,75000,13000
12,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,83000,8000
13,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,92000,8000
14,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,102000,5000
15,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,114000,7000
16,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,126000,4000
17,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,142000,5000
18,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,165000,6000
19,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,202000,6000
20,Income Quantiles,Household,In-Work Tax Credit recipients,AHC Disposable Income,AHC Disposable Income,297000,5000
1,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,-9000,5000
2,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,19000,3000
3,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,S,S
4,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,30000,6000
5,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,35000,8000
6,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,41000,8000
7,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,46000,11000
8,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,52000,9000
9,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,59000,11000
10,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,66000,8000
11,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,75000,8000
12,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,83000,7000
13,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,93000,8000
14,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,103000,8000
15,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,114000,8000
16,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,127000,5000
17,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,143000,4000
18,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,163000,7000
19,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,202000,7000
20,Income Quantiles,Household,BestStart recipients,AHC Disposable Income,AHC Disposable Income,296000,6000
1,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,S,S
2,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,S,S
3,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,S,S
4,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,S,S
5,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,35000,4000
6,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,41000,4000
7,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,46000,4000
8,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,52000,5000
9,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,59000,7000
10,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,66000,7000
11,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,75000,10000
12,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,83000,8000
13,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,92000,7000
14,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,102000,7000
15,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,113000,6000
16,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,127000,4000
17,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,144000,3000
18,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,164000,3000
19,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,200000,4000
20,Income Quantiles,Household,FamilyBoost recipients,AHC Disposable Income,AHC Disposable Income,267000,3000
1,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,0,13000
2,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,18000,32000
3,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,24000,60000
4,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,29000,52000
5,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,35000,43000
6,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,41000,46000
7,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,46000,38000
8,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,52000,33000
9,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,59000,29000
10,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,66000,30000
11,Income Quantiles,Household,NZ Super recipients,AHC Disposable Income,AHC Disposable Income,74000,25000
